S_MTCU,COLL_RGN_CD,COLL_CD,APSKey,APS_NAME,GRAD_OUT,STUD_SAT,GRAD_RATE
A-61303,SW,STCL,STCL01232,Biomedical Engineering Technology - Equipment and Devices,FALSE,TRUE,FALSE
A-61304,SE,LOYT,LOYT01120,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61304,N,CANA,CANA01146,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61304,GTA,DURH,DURH01146,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61304,SE,SLAW,SLAW01168,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61304,GTA,CENT,CENT01182,Biotechnology Technologist - Industrial Microbiology,TRUE,TRUE,TRUE
A-61304,SE,SSFL,SSFL01215,Biotechnology Technologist - Forensics,TRUE,TRUE,TRUE
A-61304,GTA,SENE,SENE01224,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61304,SE,ALGO,ALGO01343,Biotechnology Technologist,TRUE,TRUE,TRUE
A-61603,SE,SLAW,SLAW01000,Veterinary Technology,TRUE,TRUE,TRUE
A-61603,N,NORT,NORT01205,Veterinary Technology - Wildlife Rehabilitation,TRUE,TRUE,TRUE
A-61605,N,CAMB,CAMB01038,Medical Radiation Technology,TRUE,TRUE,TRUE
A-61605,N,CONF,CONF01038,Medical Radiation Technology,TRUE,TRUE,TRUE
A-61605,N,BORE,BORE01047,Medical Radiation Technology,TRUE,TRUE,TRUE
A-61605,SW,FANS,FANS01078,Medical Radiation Technology,TRUE,TRUE,TRUE
A-61605,SE,ALGO,ALGO01417,Medical Radiation Technology,TRUE,TRUE,FALSE
A-61607,GTA,GRBR,GRBR01023,Dental Technology,TRUE,TRUE,TRUE
A-61608,CE,MOHA,MOHA01194,Bridging Program For Medical Laboratory Technology,TRUE,FALSE,FALSE
A-61609,N,CAMB,CAMB01031,Medical Laboratory Technology,TRUE,TRUE,TRUE
A-61609,SW,STCL,STCL01036,Medical Laboratory Science,TRUE,TRUE,TRUE
A-61609,SE,SLAW,SLAW01042,Medical Laboratory Science,TRUE,TRUE,TRUE
A-61610,SW,STCL,STCL01223,Diagnostic Medical Sonography,TRUE,TRUE,FALSE
A-61610,N,CAMB,CAMB01283,Diagnostic Medical Sonography,TRUE,TRUE,FALSE
A-61615,SE,LACI,LACI01069,Respiratory Therapy,TRUE,TRUE,TRUE
A-61615,SW,FANS,FANS01080,Respiratory Therapy,TRUE,TRUE,TRUE
A-61615,SE,ALGO,ALGO01086,Respiratory Therapy,TRUE,TRUE,TRUE
A-61615,N,CANA,CANA01097,Respiratory Therapy,TRUE,TRUE,TRUE
A-61615,CE,CONS,CONS01182,Respiratory Therapy,TRUE,TRUE,TRUE
A-61615,SW,STCL,STCL01220,Respiratory Therapy,TRUE,TRUE,FALSE
A-61618,N,BORE,BORE01079,Message Therapy,TRUE,TRUE,TRUE
A-61618,SW,LAMB,LAMB01082,Massage Therapy,TRUE,TRUE,TRUE
A-61618,SE,SSFL,SSFL01149,Massage Therapy,TRUE,TRUE,TRUE
A-61618,GTA,CENT,CENT01149,Massage Therapy,TRUE,TRUE,TRUE
A-61618,CE,GEOR,GEOR01174,Massage Therapy,TRUE,TRUE,TRUE
A-61618,CE,MOHA,MOHA01260,Massage Therapy,FALSE,TRUE,FALSE
A-61618,SW,FANS,FANS01291,Massage Therapy,FALSE,TRUE,FALSE
A-61618,GTA,HUMB,HUMB01318,Massage Therapy,TRUE,TRUE,TRUE
A-61618,SE,ALGO,ALGO01318,Massage Therapy,TRUE,TRUE,TRUE
A-61626,GTA,GRBR,GRBR01183,Denturism,TRUE,TRUE,TRUE
A-61628,N,BORE,BORE01160,Hygiène dentaire,TRUE,TRUE,FALSE
A-61628,SE,LACI,LACI01175,Hygiène dentaire,TRUE,TRUE,FALSE
A-61628,N,CONF,CONF01192,Dental Hygiene,FALSE,TRUE,FALSE
A-61628,N,CANA,CANA01206,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,GTA,DURH,DURH01229,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,CE,NIAG,NIAG01232,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,SW,STCL,STCL01236,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,CE,GEOR,GEOR01260,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,GTA,GRBR,GRBR01292,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,SW,FANS,FANS01299,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,N,CAMB,CAMB01301,Dental Hygiene,TRUE,TRUE,FALSE
A-61628,SE,ALGO,ALGO01446,Dental Hygiene,TRUE,TRUE,FALSE
A-61643,GTA,CENT,CENT01212,Health Informatics Technology,TRUE,TRUE,TRUE
A-61645,GTA,GRBR,GRBR01212,Hearing Instrument Specialist,TRUE,TRUE,TRUE
A-61800,GTA,SHER,SHER01004,Art And Art History,TRUE,FALSE,FALSE
A-61800,CE,GEOR,GEOR01013,Fine Arts - Advanced,TRUE,TRUE,TRUE
A-61800,GTA,SHER,SHER01080,Crafts and Design - Textiles,TRUE,TRUE,TRUE
A-61800,GTA,SHER,SHER01081,Crafts And Design - Furniture,TRUE,TRUE,TRUE
A-61800,SW,FANS,FANS01101,Fine Art,TRUE,TRUE,TRUE
A-61800,N,CAMB,CAMB01169,Visual And Creative Arts - Graphic Design,TRUE,TRUE,TRUE
A-61800,GTA,DURH,DURH01198,Fine Arts - Advanced,TRUE,TRUE,FALSE
A-61800,GTA,SHER,SHER01221,Visual And Creative Arts - Advanced,TRUE,TRUE,TRUE
A-61803,GTA,SHER,SHER01020,Crafts And Design - Ceramics,TRUE,TRUE,TRUE
A-61803,GTA,SHER,SHER01083,Crafts And Design - Glass,TRUE,TRUE,TRUE
A-61806,GTA,GRBR,GRBR01215,Jewellery Arts,TRUE,TRUE,TRUE
A-61820,N,SAUL,SAUL01000,Graphic Design,TRUE,TRUE,TRUE
A-61820,SW,FANS,FANS01001,Graphic Design,TRUE,TRUE,TRUE
A-61820,CE,CONS,CONS01013,Graphic Design,TRUE,TRUE,TRUE
A-61820,CE,GEOR,GEOR01015,Graphic Design,TRUE,TRUE,TRUE
A-61820,GTA,DURH,DURH01017,Graphic Design,TRUE,TRUE,TRUE
A-61820,SE,SLAW,SLAW01030,Graphic Design,TRUE,TRUE,TRUE
A-61820,GTA,SENE,SENE01031,Graphic Design,TRUE,TRUE,TRUE
A-61820,GTA,GRBR,GRBR01036,Graphic Design,TRUE,TRUE,TRUE
A-61820,SE,LACI,LACI01117,Design graphique,TRUE,TRUE,TRUE
A-61820,SW,STCL,STCL01141,Graphic Design,TRUE,TRUE,TRUE
A-61820,SE,LOYT,LOYT01153,Graphic Design,TRUE,TRUE,FALSE
A-61820,N,CANA,CANA01163,Graphic Design,TRUE,TRUE,TRUE
A-61820,GTA,CENT,CENT01201,Graphic Design,TRUE,TRUE,TRUE
A-61820,CE,NIAG,NIAG01207,Graphic Design,TRUE,TRUE,TRUE
A-61820,CE,MOHA,MOHA01258,Graphic Design,TRUE,TRUE,FALSE
A-61820,GTA,HUMB,HUMB01299,Graphic Design,TRUE,TRUE,TRUE
A-61820,SE,ALGO,ALGO01329,Graphic Design,TRUE,TRUE,TRUE
A-61823,SW,FANS,FANS01021,Fashion Design,TRUE,TRUE,TRUE
A-61823,GTA,SENE,SENE01040,Fashion Arts,TRUE,TRUE,TRUE
A-61833,SE,LACI,LACI01016,Interior Design - Advanced,TRUE,TRUE,TRUE
A-61833,CE,GEOR,GEOR01019,Interior Design,TRUE,TRUE,TRUE
A-61833,SW,FANS,FANS01024,Interior Design,TRUE,TRUE,TRUE
A-61833,SW,STCL,STCL01065,Design - Interior,TRUE,TRUE,TRUE
A-61833,GTA,SHER,SHER01134,Interior Design,TRUE,TRUE,TRUE
A-61833,GTA,GRBR,GRBR01281,Interior Design Technology,FALSE,TRUE,FALSE
A-61850,GTA,HUMB,HUMB01303,Game Programming,TRUE,TRUE,TRUE
A-61900,GTA,DURH,DURH01166,Game Development,TRUE,TRUE,TRUE
A-61900,CE,NIAG,NIAG01218,Game Development,TRUE,TRUE,FALSE
A-61900,GTA,GRBR,GRBR01259,Game Development,TRUE,TRUE,TRUE
A-61900,GTA,GRBR,GRBR01266,Game Programming,TRUE,TRUE,FALSE
A-61900,GTA,GRBR,GRBR01280,Interaction Design and Development,FALSE,TRUE,FALSE
A-61900,SW,FANS,FANS01303,Video Game Design and Development,FALSE,TRUE,FALSE
A-61900,SE,ALGO,ALGO01375,Game Development,TRUE,TRUE,TRUE
A-61901,N,BORE,BORE01087,Animation 2d-3d,TRUE,TRUE,TRUE
A-61901,GTA,DURH,DURH01152,Animation - Digital Production,TRUE,TRUE,TRUE
A-61901,SW,STCL,STCL01155,Animation - Tradigital,TRUE,TRUE,TRUE
A-61901,SE,LACI,LACI01162,Animation 3D - avancé,TRUE,TRUE,FALSE
A-61901,GTA,SENE,SENE01237,Animation,TRUE,TRUE,TRUE
A-61901,N,CAMB,CAMB01280,Animation,TRUE,TRUE,TRUE
A-61901,GTA,HUMB,HUMB01322,3D Animation Art and Design,TRUE,TRUE,FALSE
A-61901,SE,ALGO,ALGO01371,Animation,TRUE,TRUE,TRUE
A-61903,CE,NIAG,NIAG01002,"Broadcasting - Radio, Television And Film",TRUE,TRUE,TRUE
A-61903,CE,MOHA,MOHA01005,Broadcasting - Television And Communications Media,TRUE,TRUE,TRUE
A-61903,GTA,CENT,CENT01008,Broadcasting And Film,TRUE,TRUE,TRUE
A-61907,CE,MOHA,MOHA01001,Applied Music,TRUE,TRUE,TRUE
A-61907,N,CAMB,CAMB01049,Music - Performance,TRUE,TRUE,TRUE
A-61907,GTA,HUMB,HUMB01071,Music,TRUE,FALSE,TRUE
A-61907,GTA,CENT,CENT01278,Music Industry Arts and Performance,FALSE,TRUE,FALSE
A-61911,GTA,HUMB,HUMB01096,Theatre Arts - Performance,TRUE,TRUE,TRUE
A-61911,GTA,GRBR,GRBR01142,Theatre Arts - Performance,TRUE,TRUE,TRUE
A-61911,N,CANA,CANA01169,Acting for Stage and Screen,TRUE,TRUE,TRUE
A-61912,GTA,SHER,SHER01099,Music Theatre - Performance,TRUE,TRUE,TRUE
A-61912,SE,SLAW,SLAW01174,Music Theatre - Performance,TRUE,TRUE,TRUE
A-61912,SW,STCL,STCL01174,Music Theatre - Performance,TRUE,TRUE,TRUE
A-61913,GTA,SHER,SHER01232,Technical Production for Theatre and Live Events,TRUE,TRUE,TRUE
A-61914,GTA,DURH,DURH01161,Music Business Management,TRUE,TRUE,TRUE
A-61900,SW,STCL,STCL01235,Mobile Applications Development,FALSE,TRUE,FALSE
A-61920,SW,STCL,STCL01186,Entertainment Technology,TRUE,TRUE,TRUE
A-62005,GTA,CENT,CENT01059,Journalism - Print,TRUE,TRUE,FALSE
A-62006,GTA,HUMB,HUMB01057,Journalism,TRUE,TRUE,TRUE
A-62006,GTA,CENT,CENT01059,Journalism,TRUE,TRUE,TRUE
A-62006,CE,MOHA,MOHA01132,Journalism - Print And Broadcast,TRUE,TRUE,TRUE
A-62006,SE,LOYT,LOYT01145,"Journalism - Online, Print and Broadcast",TRUE,TRUE,TRUE
A-62006,GTA,DURH,DURH01158,Journalism - Print And Broadcast,TRUE,TRUE,TRUE
A-62006,N,CANA,CANA01162,Journalism - Print And Broadcast,TRUE,TRUE,FALSE
A-62100,CE,MOHA,MOHA01000,Advertising,TRUE,TRUE,TRUE
A-62100,SW,STCL,STCL01000,Advertising,TRUE,TRUE,TRUE
A-62100,GTA,CENT,CENT01001,Advertising - Creative,TRUE,TRUE,TRUE
A-62100,GTA,DURH,DURH01159,Advertising,TRUE,TRUE,TRUE
A-62100,SE,SLAW,SLAW01160,Advertising - Integrated Marketing Communications,TRUE,TRUE,TRUE
A-62100,GTA,SHER,SHER01212,Advertising,TRUE,TRUE,TRUE
